Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2472433,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.3 [8.6-10.0],9.306908294,8.632846743,10.02816745,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2474423,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.6 [26.6-39.9],32.568839867,26.60639077,39.888472094,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2476534,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.8 [24.8-38.1],30.843653592,24.816969335,38.121814942,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2493877,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.1 [40.9-61.5],50.121942321,40.943737651,61.495657776,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2499753,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.5 [10.5-12.5],11.458144395,10.513935911,12.470626317,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2537555,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.1 [36.1-42.2],39.075274408,36.088307046,42.235425382,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2545945,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,55.4 [43.3-70.7],55.433197021,43.297709049,70.742501141,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2553783,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.8 [10.0-11.6],10.811486482,9.98544927,11.644659313,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2562803,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.7 [6.2-15.4],9.732886311,6.159743814,15.388732143,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2566049,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.4 [7.2-7.5],7.365211224,7.205893633,7.530802714,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2594383,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.7 [20.8-27.0],23.656697355,20.786272051,26.988552078,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2616297,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.7 [15.0-16.7],15.740976796,14.964227295,16.701837136,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2625207,MDG_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.4 [27.3-31.5],29.362672683,27.268382321,31.509116801,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2631832,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.5 [4.0-5.0],4.451312768,4.018482969,4.958028105,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2642285,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.1 [1.9-2.3],2.070896761,1.897340788,2.257702707,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2647637,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.9 [8.4-9.4],8.903639761,8.385953531,9.446261639,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2652900,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.2 [15.4-17.3],16.246246421,15.406332068,17.260166363,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2663586,MDG_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.6 [28.5-32.7],30.562859167,28.473634436,32.736305679,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2665519,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,44.7 [36.5-55.1],44.690765626,36.50456893,55.096570975,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2684456,MDG_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [33.9-39.1],36.383935328,33.876733814,39.101457401,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2692921,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.9 [42.1-49.9],45.854651651,42.121659056,49.935812119,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2732682,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.9 [7.7-8.2],7.945975634,7.73848215,8.15519737,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2750645,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.0 [9.4-15.3],12.021943424,9.412073062,15.335582346,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2752366,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.7 [28.5-39.8],33.745951292,28.519727405,39.837969586,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2755388,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.2-2.3],2.212684308,2.160323845,2.268083059,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2770509,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.0 [11.5-14.6],13.000275691,11.463191451,14.645063704,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2786967,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.5 [5.2-5.9],5.536195235,5.194277573,5.898294128,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2797373,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.8 [1.7-2.0],1.844514258,1.69197653,2.008978257,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2798601,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,63.9 [57.0-71.7],63.872768907,56.95322502,71.692230371,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2805417,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.9 [5.7-6.1],5.89970124,5.74090579,6.064980801,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2821365,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.5 [31.7-37.6],34.458490396,31.651046099,37.617094431,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2833738,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.0 [16.2-17.9],17.035793905,16.213177611,17.888290172,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2846563,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.2 [4.1-4.3],4.2048838,4.122202781,4.289747829,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2849563,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.9 [37.9-42.0],39.896376636,37.883991776,42.038441654,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2850730,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.9-2.2],2.004263709,1.863464213,2.155191075,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2860581,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.7 [9.0-12.0],10.722340183,9.012295736,12.019625819,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2863815,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.6 [7.4-15.3],10.643895905,7.4164093,15.257754368,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2880749,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.5 [7.7-10.2],8.537286289,7.719678741,10.15406255,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2887378,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.2-2.3],2.232414046,2.191084278,2.275704331,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2898386,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.1 [27.8-30.5],29.123579402,27.803211333,30.528826445,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2905343,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.3 [55.5-75.3],64.297181232,55.488386274,75.268896006,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2920881,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,71.5 [56.1-92.6],71.469527762,56.1153715,92.578216625,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2922796,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.7 [26.4-33.4],29.727178969,26.419223579,33.353348958,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2931265,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.9 [40.9-47.0],43.855221401,40.89886922,47.01103027,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2941020,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.0 [9.9-12.1],10.975735805,9.910867464,12.0861246,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2947177,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.9-2.2],2.018991206,1.862392156,2.185476903,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2954012,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,44.1 [40.2-48.5],44.133169288,40.222744435,48.496439698,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2986290,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.1 [27.6-39.5],33.08445743,27.643955616,39.491073905,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2988751,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.9 [19.5-32.3],24.86635311,19.505202458,32.336584242,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2991999,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.9 [5.7-6.0],5.85394396,5.708046857,6.006658901,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2997370,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2015,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.6 [21.9-27.7],24.63177117,21.887457182,27.662752678,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3033592,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.8 [39.3-48.8],43.769167301,39.297045694,48.809017705,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3037252,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.8 [41.1-70.4],53.768424808,41.070783176,70.379955166,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3051700,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.7 [27.5-32.0],29.669574796,27.477863453,31.964849728,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3056849,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.9 [47.8-71.5],58.887018598,47.83655559,71.546129465,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3071515,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.1 [20.1-26.4],23.093416829,20.124792911,26.431586248,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3072077,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.6 [5.2-6.1],5.628963922,5.188109035,6.093060142,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3107494,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.5 [2.5-2.6],2.511527426,2.455160391,2.567855813,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3114708,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.2 [10.1-14.6],12.19139962,10.051351333,14.626529435,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3139462,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.1 [21.9-26.5],24.090064577,21.934199743,26.535333866,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3141116,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.0 [2.9-3.1],3.005274799,2.947536304,3.06410792,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3150322,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.7 [35.3-42.5],38.65416428,35.341881926,42.526017547,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3165848,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.0 [40.6-66.2],51.985348085,40.597564661,66.231214878,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3187193,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.6 [20.8-31.3],25.581119785,20.827672737,31.317711734,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3189261,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.3 [10.3-12.4],11.334646581,10.341445518,12.40182358,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3202352,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.7 [12.9-24.6],17.734041236,12.913760509,24.556845013,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3204722,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.8 [46.0-55.9],50.832677942,46.027646254,55.94514071,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3209835,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.7-3.8],3.74237564,3.651224614,3.834515247,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3218594,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.3 [5.2-5.5],5.343170235,5.154003047,5.530628279,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3230377,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.1 [35.0-46.1],40.142082744,35.003799642,46.065811479,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3231642,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.8-2.2],1.99209551,1.794816879,2.210643095,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3243945,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.7 [8.9-15.3],11.673657506,8.877222092,15.263435733,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3266591,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.5 [6.3-6.7],6.501662278,6.348882915,6.659075472,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3269547,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.5 [3.4-3.6],3.532717105,3.435446876,3.6284116,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3269660,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.0 [31.1-34.9],32.95865846,31.075150168,34.922940761,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3272077,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,65.3 [45.0-95.8],65.260040431,45.016647875,95.767582883,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3276163,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.8 [17.6-22.1],19.772621611,17.628091736,22.094414911,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3288047,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.8 [6.6-6.9],6.758319872,6.571738049,6.945941534,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3292079,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.1 [36.6-55.7],45.11100255,36.599097161,55.716491949,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
