Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2717209,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2011,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2868482,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2020,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2894478,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2021,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3009980,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2022,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3116451,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2024,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
3503073,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2018,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3585555,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2022,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3598486,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2018,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3744715,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2010,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3794572,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3972683,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2019,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4074108,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2018,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4107317,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2024,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4157786,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,2023,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4181854,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2014,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4195328,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2010,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4271004,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2022,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4296075,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2021,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4365785,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2011,,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4392105,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2014,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4397804,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2011,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4500458,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2012,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4512897,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2020,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4537501,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2021,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4538677,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2023,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4644981,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2023,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4804573,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4842179,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2020,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4911921,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2016,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4918744,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2014,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5057976,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2020,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5158687,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2010,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5349459,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2010,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456883,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2013,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5458315,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2023,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5464066,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2024,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5496260,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2020,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5558155,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2013,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5800096,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2022,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5844706,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2015,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5850484,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2023,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5957928,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2023,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6053769,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2010,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6219486,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2018,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6339990,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2021,,,,,,,,55,55.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6440916,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2020,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6643566,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6739849,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2014,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6750714,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2011,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6879723,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2015,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6905060,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7061949,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2023,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7101141,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2010,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7284434,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2017,,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7315929,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2021,,,,,,,,55,55.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7329468,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7564405,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2014,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7628171,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2010,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7634957,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2010,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7696286,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2019,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
